"code","iso","country","OZD.ind.1995","OZD.ind.1996","OZD.ind.1997","OZD.ind.1998","OZD.ind.1999","OZD.ind.2000","OZD.ind.2001","OZD.ind.2002","OZD.ind.2003","OZD.ind.2004","OZD.ind.2005","OZD.ind.2006","OZD.ind.2007","OZD.ind.2008","OZD.ind.2009","OZD.ind.2010","OZD.ind.2011","OZD.ind.2012","OZD.ind.2013","OZD.ind.2014","OZD.ind.2015","OZD.ind.2016","OZD.ind.2017","OZD.ind.2018","OZD.ind.2019","OZD.ind.2020","OZD.ind.2021","OZD.ind.2022"
68,"BOL","Bolivia",51.8488425496446,55.5936976557743,61.7680521287232,61.0391102327899,61.1185617987252,64.6877290463484,67.3960815389818,65.374759954314,63.2604944929544,60.3592095204343,56.516423862264,54.5273882379755,54.7310622965925,63.3615650154363,64.1863188430979,60.9404699173063,51.8161781501082,47.0700851316069,53.0236265716948,54.3719773060335,53.8817580793535,46.0272099291459,46.0297994323467,44.0479636187364,42.3919927451424,42.3919927451424,42.3919927451424,42.3919927451424
70,"BIH","Bosnia and Herzegovina",27.4139117090992,29.8818151104216,30.564109673505,33.3480916696397,35.1339350880963,37.1636083862558,37.4563460909174,35.0743771177033,35.217052039708,35.822053167009,38.5008432553692,39.2868976275698,39.9554799283052,41.8146739658994,43.1022513506564,42.868150742374,41.4422718414131,40.425218337067,40.2377426562999,40.6633456233116,43.6320316543955,44.7036310351343,46.7600222363466,43.5077162165563,43.5278558625717,43.5278558625717,43.5278558625717,43.5278558625717
72,"BWA","Botswana",36.1843605225819,35.4967033029449,34.8404216514753,34.3508536030981,32.7633675047305,35.1712069338981,35.4583451333194,39.4112456337065,39.4618061597088,32.2737503522762,27.6754085294807,22.6989922878669,25.0242074214017,28.2976844445517,32.8410239432104,34.8342178344134,33.5429953642583,31.7337995915434,31.8560646461431,34.204042531861,36.9887295115728,34.5037660236711,32.3340167838971,33.5998190636075,33.6420789679391,33.6420789679391,33.6420789679391,33.6420789679391
76,"BRA","Brazil",45.6665274483191,45.4735886328754,45.8966753801288,44.8233380131289,45.6574797188797,48.2484473823917,46.919715807301,46.1241435136178,46.7129862228039,51.693256426751,53.6310602792689,51.7540823259675,52.6803003776997,55.8578129745666,56.9138270173051,54.3639342507111,49.6637317927652,48.2090678946131,47.2572156008454,47.5913874275424,47.9663094171757,46.4185009444152,48.2459067988857,42.6705962283566,41.2305942017619,41.2305942017619,41.2305942017619,41.2305942017619
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",69.8762024936499,59.2080874885048,41.6905528813614,41.0536971810022,55.0304972939739,78.7863029050327,71.5362009129147,72.0490187498436,62.4180175317622,68.5239903980633,59.7547851581512,59.8323106431341,61.8031939058968,65.9754759558671,69.8901429909442,70.8732388096065,69.7713116215221,68.1817095350318,67.2511976607476,65.945815377988,65.6133505693351,68.4032736146118,88.9733025384457,69.4082345723299,68.8030744186233,68.8030744186233,68.8030744186233,68.8030744186233
100,"BGR","Bulgaria",27.3592919088439,29.6902016073943,30.8688204343882,36.7068865369912,43.3076070463716,51.9960606904733,50.9371954463278,41.4874625245926,37.707572534193,38.7147233732672,44.193819554569,43.0046769751374,41.3617967592418,40.0217855758213,41.0542790448403,42.3348555866841,42.7529267688441,42.0416519000946,41.2751693239071,42.5804557972389,45.0265327772328,47.6616236678061,48.7608466199669,47.5465881899396,48.5884973713311,48.5884973713311,48.5884973713311,48.5884973713311
854,"BFA","Burkina Faso",53.1334583632456,52.2724388120047,50.741626369224,50.7493154376973,51.6415250942559,56.7492948766366,60.1934307199639,64.481922137792,61.7928292534291,58.3399578814776,53.5015402753665,49.086856470278,49.4997608027616,53.6177973265945,57.3839813304117,54.127986732678,50.9354280480494,49.1192255500974,45.6261150540834,43.762943285493,42.2650028245315,45.0869320211076,45.9315127485086,40.8861271319585,39.9635723741451,39.9635723741451,39.9635723741451,39.9635723741451
108,"BDI","Burundi",41.4943137098449,41.136991312212,39.608275252966,43.9435755636497,40.3065179482778,47.6439651493988,48.101501064682,55.6351053428074,55.9493494322302,45.6640619787398,37.8853447270359,31.3920445324322,35.7811439966597,42.52348198801,45.5581839235278,41.0382923572775,36.7619162725843,34.5337944204519,31.8960152703558,31.8487920436376,31.5196596505505,33.3322237314324,32.4773692375729,27.4754695279427,26.0484392143308,26.0484392143308,26.0484392143308,26.0484392143308
132,"CPV","Cabo Verde",61.6959979531765,63.4528853990711,61.9632702198967,63.359089823604,60.490533545571,64.9108849184547,68.7665802511238,70.7610962789485,68.2763240254435,68.3956189088501,72.5426527093763,72.9185530444581,72.379005689431,74.3664253862383,71.8101766967222,66.2189210598965,62.5607435037669,63.08434870291,58.5352197515315,57.422809913617,57.3499272303443,63.4507328647721,70.7424282531732,54.9811607608839,54.0242409474119,54.0242409474119,54.0242409474119,54.0242409474119
116,"KHM","Cambodia",56.6602388242281,57.3540933014209,53.1610057373518,56.7728578358738,57.9439540276943,66.8623823873715,59.2331765783847,55.9691914736732,47.1441349402057,46.423339670768,48.1678741276531,46.7944542172725,45.9683344351517,44.3823193544343,47.6620363372824,42.0796277525795,36.2184253931826,33.5532515939368,36.1807425288838,40.4411489293905,40.8909276179036,43.5469627025955,46.6463481407853,40.1794003408721,39.9384032057718,39.9384032057718,39.9384032057718,39.9384032057718
120,"CMR","Cameroon",35.4397399604546,37.3858356447986,38.6309715752359,40.2777352976109,41.5694334387754,47.1324050911589,49.6850919668356,52.4814638373152,50.0463813872578,46.1203219239861,39.2911241565264,33.6150939399686,34.1852127174923,39.2973194257513,43.7255351907241,42.375387550912,39.6709994093029,39.0538012704215,36.7439822697037,35.9239899149198,34.3439693107874,35.423128386682,35.0770168446698,32.6301376330466,31.7379419821952,31.7379419821952,31.7379419821952,31.7379419821952
124,"CAN","Canada",50.8818239009425,51.5774570264347,49.7741679089865,47.6623324125379,48.6813018031521,48.905710350826,49.7310327105439,47.3425442190088,50.0393168733314,50.5213594165798,51.6172055472614,51.0611808458991,51.9969377866363,53.6856807272662,54.3600839955463,55.50660890898,53.8393105869725,54.119779562547,54.1677635633979,54.6041651775402,55.2968758231375,56.3112886370151,59.9089066024643,56.330570976952,56.2767370501375,56.2767370501375,56.2767370501375,56.2767370501375
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
